time,Y_ground_disp,Y_floor_1_abs,Y_floor_2_abs,Y_floor_3_abs,Y_floor_4_abs,Y_floor_5_abs,Y_floor_6_abs,Y_floor_7_abs
0.375,4.5062059999999996e-08,-3.94652134219309e-07,-7.665882821282196e-07,-1.0144805931906027e-06,-1.1013814342613683e-06,-1.0144805931906027e-06,-7.665882821282187e-07,-3.946521342193086e-07
0.38,4.628929e-08,-3.808356027232322e-07,-7.419834562090084e-07,-9.826231690603335e-07,-1.0669992287127647e-06,-9.826231690603333e-07,-7.419834562090076e-07,-3.8083560272323177e-07
0.385,4.75303e-08,-3.6620379502820846e-07,-7.158924901010384e-07,-9.488407404612589e-07,-1.030538247813971e-06,-9.488407404612587e-07,-7.158924901010376e-07,-3.662037950282081e-07
0.39,4.878577e-08,-3.5078585147067214e-07,-6.883717423360058e-07,-9.132079645243985e-07,-9.920783722153089e-07,-9.132079645243983e-07,-6.88371742336005e-07,-3.5078585147067177e-07
0.395,5.005699e-08,-3.3461241674127806e-07,-6.594801972158838e-07,-8.758026817227612e-07,-9.517029896848669e-07,-8.758026817227611e-07,-6.594801972158829e-07,-3.346124167412777e-07
0.4,5.134629e-08,-3.1771561008229605e-07,-6.292793585960636e-07,-8.367057603579096e-07,-9.094988655443795e-07,-8.367057603579095e-07,-6.292793585960628e-07,-3.177156100822957e-07
0.405,5.2657290000000006e-08,-3.001291766846355e-07,-5.978333388075294e-07,-7.960011417856712e-07,-8.655562060978865e-07,-7.960011417856711e-07,-5.978333388075287e-07,-3.0012917668463514e-07
0.41000000000000003,5.3994280000000004e-08,-2.8188841784675075e-07,-5.652087459774964e-07,-7.537756903451854e-07,-8.199685179568677e-07,-7.537756903451853e-07,-5.652087459774957e-07,-2.8188841784675043e-07
0.41500000000000004,5.536011e-08,-2.6302992807730716e-07,-5.314743763935654e-07,-7.101188526691409e-07,-7.72832266716073e-07,-7.101188526691408e-07,-5.314743763935648e-07,-2.6302992807730684e-07
0.42,5.675406e-08,-2.435910347229934e-07,-4.967005757475928e-07,-6.651219896753623e-07,-7.242461979358235e-07,-6.651219896753622e-07,-4.967005757475921e-07,-2.435910347229931e-07
0.425,5.8171529999999995e-08,-2.236096241929615e-07,-4.6095892499030834e-07,-6.188780365529809e-07,-6.743109760603742e-07,-6.188780365529808e-07,-4.609589249903078e-07,-2.2360962419296124e-07
0.43,5.960632000000001e-08,-2.0312446823094741e-07,-4.2432238285455607e-07,-5.714816249365186e-07,-6.231292770477673e-07,-5.714816249365186e-07,-4.2432238285455554e-07,-2.0312446823094715e-07
0.435,6.105432e-08,-1.8217561729230698e-07,-3.8686549970608757e-07,-5.230292815131103e-07,-5.708059504892441e-07,-5.230292815131101e-07,-3.868654997060871e-07,-1.8217561729230677e-07
0.44,6.25165e-08,-1.6080459369528403e-07,-3.4866449560483933e-07,-4.736194946346036e-07,-5.174480444214157e-07,-4.736194946346036e-07,-3.486644956048389e-07,-1.6080459369528381e-07
0.445,6.399959e-08,-1.3905440601764381e-07,-3.09797252658038e-07,-4.2335269495369803e-07,-4.631647398710186e-07,-4.2335269495369803e-07,-3.097972526580376e-07,-1.390544060176436e-07
0.45,6.551374999999999e-08,-1.1696913243340406e-07,-2.7034296284049324e-07,-3.723308884177138e-07,-4.08066934618801e-07,-3.723308884177138e-07,-2.7034296284049287e-07,-1.1696913243340387e-07
0.455,6.706819e-08,-9.459306981273822e-08,-2.3038136857047625e-07,-3.2065687551246913e-07,-3.522664108915794e-07,-3.20656875512469e-07,-2.3038136857047594e-07,-9.459306981273806e-08
0.46,6.866758e-08,-7.197005109546858e-08,-1.8999212931782192e-07,-2.6843359078485626e-07,-2.958751226972204e-07,-2.6843359078485626e-07,-1.8999212931782165e-07,-7.197005109546845e-08
0.465,7.031145e-08,-4.9143518391333634e-08,-1.492548591186403e-07,-2.1576411012410197e-07,-2.390051524489575e-07,-2.1576411012410192e-07,-1.4925485911864003e-07,-4.914351839133353e-08
0.47000000000000003,7.199571e-08,-2.6157046066237866e-08,-1.0824954557151837e-07,-1.627520402839096e-07,-1.8176905393769154e-07,-1.627520402839096e-07,-1.0824954557151815e-07,-2.6157046066237773e-08
0.47500000000000003,7.371424e-08,-3.0544051357101717e-09,-6.705647068535695e-08,-1.0950141008455958e-07,-1.242797025328312e-07,-1.0950141008455955e-07,-6.705647068535679e-08,-3.0544051357101055e-09
0.48,7.545974e-08,2.012070985855965e-08,-2.575577728894845e-08,-5.611620482987653e-08,-6.664979512843418e-08,-5.611620482987653e-08,-2.5755777288948344e-08,2.0120709858559704e-08
0.485,7.722496999999999e-08,4.332478605340007e-08,1.5572804977073555e-08,-2.700055248101845e-09,-8.991511689657473e-09,-2.700055248101845e-09,1.557280497707362e-08,4.3324786053400104e-08
0.49,7.900436999999999e-08,6.651415758147e-08,5.684977445561227e-08,5.064361918044333e-08,4.8583360909661215e-08,5.064361918044333e-08,5.6849774455612296e-08,6.651415758147001e-08
0.495,8.079515e-08,8.964495792169603e-08,9.799591631861745e-08,1.0381171720956262e-07,1.0596354754057e-07,1.0381171720956262e-07,9.799591631861744e-08,8.964495792169601e-08
0.5,8.259722e-08,1.1267342936442172e-07,1.3893266419939046e-07,1.567018726173143e-07,1.630387059704373e-07,1.567018726173143e-07,1.389326641993904e-07,1.126734293644217e-07
0.505,8.441275e-08,1.3555623465027688e-07,1.7958242241295055e-07,2.0921283934019163e-07,2.1969981016325344e-07,2.092128393401916e-07,1.7958242241295045e-07,1.3555623465027683e-07
0.51,8.62459e-08,1.5825049464254924e-07,2.1986857860947782e-07,2.6124457213829024e-07,2.758392237388609e-07,2.612445721382902e-07,2.1986857860947766e-07,1.5825049464254916e-07
0.515,8.810259e-08,1.8071388347584245e-07,2.5971554659032933e-07,3.1269834040317064e-07,3.3135080254710637e-07,3.1269834040317064e-07,2.597155465903291e-07,1.8071388347584234e-07
0.52,8.998952999999999e-08,2.0290479979402424e-07,2.9904886505777054e-07,3.634768978718846e-07,3.8613005051837977e-07,3.634768978718846e-07,2.9904886505777033e-07,2.029047997940241e-07
0.525,9.19126e-08,2.2478268664026573e-07,3.377954511586696e-07,4.1348480574139066e-07,4.400744281796587e-07,4.134848057413906e-07,3.377954511586693e-07,2.2478268664026557e-07
0.53,9.387502e-08,2.4630828860818863e-07,3.7588382409977736e-07,4.626287216158995e-07,4.930836277356614e-07,4.626287216158995e-07,3.7588382409977704e-07,2.4630828860818847e-07
0.535,9.587602e-08,2.674438751337949e-07,4.132443578154795e-07,5.108177117084005e-07,5.450598736284907e-07,5.108177117084004e-07,4.132443578154791e-07,2.674438751337948e-07
0.54,9.79105e-08,2.881532405324507e-07,4.498093835362491e-07,5.579634046024571e-07,5.959080676956985e-07,5.57963404602457e-07,4.498093835362487e-07,2.8815324053245047e-07
0.545,9.996990000000001e-08,3.0840167115655774e-07,4.8551333027561e-07,6.039801742119054e-07,6.455359673441566e-07,6.039801742119054e-07,4.855133302756096e-07,3.0840167115655753e-07
0.55,1.020441e-07,3.28155617756796e-07,5.202926135997167e-07,6.487850616968964e-07,6.93854106674939e-07,6.487850616968963e-07,5.202926135997163e-07,3.281556177567958e-07
0.555,1.041238e-07,3.4738271802985086e-07,5.54085882640495e-07,6.922980482036939e-07,7.407760727300658e-07,6.922980482036939e-07,5.540858826404946e-07,3.4738271802985054e-07
0.56,1.062022e-07,3.6605138610086375e-07,5.86833804169413e-07,7.344418592438109e-07,7.862183176816256e-07,7.344418592438108e-07,5.868338041694126e-07,3.6605138610086344e-07
0.5650000000000001,1.082773e-07,3.841311209520322e-07,6.184795070708253e-07,7.751424267219417e-07,8.301006329726568e-07,7.751424267219416e-07,6.184795070708247e-07,3.841311209520319e-07
0.5700000000000001,1.103514e-07,4.015916467934676e-07,6.489677745297142e-07,8.143280973128559e-07,8.723453737842542e-07,8.143280973128558e-07,6.489677745297137e-07,4.015916467934673e-07
0.5750000000000001,1.124297e-07,4.184041535325362e-07,6.782462662959619e-07,8.519308730650829e-07,9.12878719959892e-07,8.519308730650829e-07,6.782462662959614e-07,4.18404153532536e-07
0.58,1.1451749999999999e-07,4.3454163936742223e-07,7.062658152892313e-07,8.878867295844147e-07,9.51631018493156e-07,8.878867295844145e-07,7.062658152892306e-07,4.345416393674219e-07
0.585,1.166201e-07,4.499788522420642e-07,7.329803284784883e-07,9.22135539748129e-07,9.885367345281598e-07,9.221355397481289e-07,7.329803284784877e-07,4.499788522420639e-07
0.59,1.187449e-07,4.646921566541002e-07,7.583466010192958e-07,9.546209070903308e-07,1.0235343132305193e-06,9.546209070903306e-07,7.583466010192952e-07,4.6469215665409986e-07
0.595,1.209014e-07,4.78658953422404e-07,7.823236493087357e-07,9.852895137886553e-07,1.056565556582082e-06,9.85289513788655e-07,7.82323649308735e-07,4.786589534224037e-07
0.6,1.230988e-07,4.918582825432191e-07,8.048732043477988e-07,1.0140916261287527e-06,1.0875761576391168e-06,1.0140916261287525e-06,8.048732043477982e-07,4.918582825432188e-07
0.605,1.253419e-07,5.042715291342028e-07,8.25960345030853e-07,1.0409817396126185e-06,1.1165163743364473e-06,1.0409817396126183e-06,8.259603450308524e-07,5.042715291342024e-07
0.61,1.27627e-07,5.158825217810726e-07,8.455536226299112e-07,1.0659187145144147e-06,1.1433411927168578e-06,1.0659187145144145e-06,8.455536226299104e-07,5.158825217810722e-07
0.615,1.299404e-07,5.266777261697269e-07,8.636254245521212e-07,1.0888661498589759e-06,1.1680107264389084e-06,1.0888661498589759e-06,8.636254245521204e-07,5.266777261697265e-07
0.62,1.322613e-07,5.366462624326989e-07,8.801522964647947e-07,1.1097927133780453e-06,1.1904905683146081e-06,1.109792713378045e-06,8.801522964647939e-07,5.366462624326985e-07
0.625,1.345689e-07,5.457789978621724e-07,8.951144002249354e-07,1.1286716042596842e-06,1.2107512688783433e-06,1.1286716042596842e-06,8.951144002249345e-07,5.45778997862172e-07
0.63,1.368505e-07,5.540670340280546e-07,9.08494291624464e-07,1.1454793327211673e-06,1.2287671244598476e-06,1.145479332721167e-06,9.084942916244632e-07,5.540670340280541e-07
0.635,1.39107e-07,5.615015438947661e-07,9.202768572376816e-07,1.1601956607345606e-06,1.2445161192987663e-06,1.1601956607345604e-06,9.202768572376807e-07,5.615015438947657e-07
0.64,1.413525e-07,5.680743125617856e-07,9.304497216793244e-07,1.1728040209936838e-06,1.257980340153868e-06,1.1728040209936838e-06,9.304497216793236e-07,5.680743125617852e-07
0.645,1.436086e-07,5.73778082590005e-07,9.390032812786698e-07,1.1832915743459843e-06,1.2691460257180627e-06,1.1832915743459843e-06,9.390032812786689e-07,5.737780825900045e-07
0.65,1.458986e-07,5.786081086175522e-07,9.459318700147061e-07,1.1916504090604546e-06,1.2780047555780471e-06,1.1916504090604546e-06,9.459318700147052e-07,5.786081086175517e-07
0.655,1.482414e-07,5.825623046215988e-07,9.512335490330935e-07,1.197877367488302e-06,1.2845532652760814e-06,1.1978773674883017e-06,9.512335490330927e-07,5.825623046215984e-07
0.66,1.506478e-07,5.856414287657681e-07,9.549100418405757e-07,1.2019740142417922e-06,1.2887934020056656e-06,1.2019740142417922e-06,9.549100418405748e-07,5.856414287657676e-07
0.665,1.5311950000000002e-07,5.878492397700637e-07,9.569667929772701e-07,1.2039467177446264e-06,1.2907321932160705e-06,1.2039467177446262e-06,9.569667929772693e-07,5.878492397700633e-07
0.67,1.556497e-07,5.891919677155269e-07,9.574124923272285e-07,1.2038061827735888e-06,1.2903813658080224e-06,1.2038061827735888e-06,9.574124923272276e-07,5.891919677155265e-07
0.675,1.5822620000000001e-07,5.896785555666842e-07,9.562594954687501e-07,1.2015678639189982e-06,1.2877577461259631e-06,1.2015678639189982e-06,9.562594954687493e-07,5.896785555666838e-07
0.68,1.608352e-07,5.89319776837252e-07,9.535231882864259e-07,1.1972513086404064e-06,1.2828825892730661e-06,1.1972513086404064e-06,9.53523188286425e-07,5.893197768372516e-07
0.685,1.634649e-07,5.881273415689178e-07,9.492213376930798e-07,1.1908794750039958e-06,1.2757808829107072e-06,1.1908794750039958e-06,9.492213376930789e-07,5.881273415689174e-07
0.6900000000000001,1.661063e-07,5.861138786701548e-07,9.433742634154345e-07,1.182478864598562e-06,1.266481466508219e-06,1.1824788645985619e-06,9.433742634154336e-07,5.861138786701544e-07
0.6950000000000001,1.6875010000000002e-07,5.832931526218556e-07,9.360052011551844e-07,1.1720798494570402e-06,1.2550173461138381e-06,1.17207984945704e-06,9.360052011551836e-07,5.832931526218552e-07
0.7000000000000001,1.713867e-07,5.796818317389723e-07,9.271422148040642e-07,1.1597185547186323e-06,1.2414275667018095e-06,1.1597185547186321e-06,9.271422148040635e-07,5.796818317389719e-07
