time,Y_ground_disp,Y_floor_1_abs,Y_floor_2_abs,Y_floor_3_abs,Y_floor_4_abs,Y_floor_5_abs,Y_floor_6_abs,Y_floor_7_abs
1.16,-7.04179e-06,-6.901309580770364e-06,-6.712419532749093e-06,-6.5521050143302455e-06,-6.429946644342511e-06,-6.345322742921608e-06,-6.29410432217047e-06,-6.2691378946231895e-06
1.17,-7.172693e-06,-7.032871952843901e-06,-6.845381527897238e-06,-6.6867950903867144e-06,-6.56679072450007e-06,-6.48392336056747e-06,-6.433626029716241e-06,-6.409202285270238e-06
1.18,-7.305212e-06,-7.165885669025964e-06,-6.979831889044728e-06,-6.822964788268838e-06,-6.705001711240688e-06,-6.62371664677901e-06,-6.574105297722015e-06,-6.550061379919654e-06
1.19,-7.439391999999999e-06,-7.300396265197776e-06,-7.115763996604638e-06,-6.960633410693652e-06,-6.84455282944659e-06,-6.764649896176679e-06,-6.715539060151018e-06,-6.691701056418002e-06
1.2,-7.575193e-06,-7.436467509978304e-06,-7.253179566213733e-06,-7.099812836349532e-06,-6.985423040527561e-06,-6.90667846536096e-06,-6.857927188846169e-06,-6.83412088742157e-06
1.21,-7.712502e-06,-7.57416427968691e-06,-7.392100129118169e-06,-7.240505794014209e-06,-7.1275997948515816e-06,-7.0497735190373304e-06,-7.001271160016889e-06,-6.977337430250154e-06
1.22,-7.851165000000001e-06,-7.713519746288263e-06,-7.532563221209014e-06,-7.382696572779725e-06,-7.2710687042335445e-06,-7.193915881260924e-06,-7.1455635577624665e-06,-7.12137429652922e-06
1.23,-7.991042e-06,-7.854520330487406e-06,-7.67462242167585e-06,-7.526358417278872e-06,-7.415813924736519e-06,-7.33909871168607e-06,-7.290792143180579e-06,-7.266262315124365e-06
1.24,-8.132057e-06,-7.9971006356269e-06,-7.818333225327913e-06,-7.671460185202614e-06,-7.561813818280064e-06,-7.485322621301179e-06,-7.436941596600169e-06,-7.412033760760917e-06
1.25,-8.274225e-06,-8.141150835018712e-06,-7.963725825181118e-06,-7.817968168605879e-06,-7.709032037855748e-06,-7.632582806899482e-06,-7.5839905998814556e-06,-7.558710246560511e-06
1.26,-8.417652999999999e-06,-8.286554760259687e-06,-8.11079215916074e-06,-7.965860503339036e-06,-7.857426585395552e-06,-7.780870983054777e-06,-7.731924138726924e-06,-7.70630665357946e-06
1.27,-8.562494e-06,-8.43322526186052e-06,-8.259472614421438e-06,-8.11512798734288e-06,-8.006954587017026e-06,-7.930171249628602e-06,-7.880736960123802e-06,-7.854829413957652e-06
1.28,-8.7089e-06,-8.58113858662322e-06,-8.409664739404714e-06,-8.265775278412338e-06,-8.157587287188914e-06,-8.080466970672404e-06,-8.030442573383692e-06,-8.004285113084128e-06
1.29,-8.856982e-06,-8.730338122636099e-06,-8.561236771949493e-06,-8.417804687924083e-06,-8.309313550955355e-06,-8.231740183702815e-06,-8.181067983297165e-06,-8.15467985316628e-06
1.3,-9.006804e-06,-8.880920995481902e-06,-8.714057089065695e-06,-8.571202296805924e-06,-8.462144079020029e-06,-8.383978488502423e-06,-8.33264975630616e-06,-8.30602371767332e-06
1.31,-9.158392e-06,-9.033003455402492e-06,-8.86801973908133e-06,-8.725921568798358e-06,-8.616103215042728e-06,-8.53717717969765e-06,-8.48522198517345e-06,-8.45832837245942e-06
1.32,-9.311756e-06,-9.186687634106683e-06,-9.023066475421587e-06,-8.88188030636363e-06,-8.771218688984091e-06,-8.69134499191522e-06,-8.638808948136458e-06,-8.611607476544902e-06
1.33,-9.466915e-06,-9.342041004716529e-06,-9.179197602665684e-06,-9.038972858980192e-06,-8.927511253049074e-06,-8.84651062519256e-06,-8.793424471223634e-06,-8.765879166331265e-06
1.34,-9.623899e-06,-9.49908261556069e-06,-9.33645652081809e-06,-9.197082408526272e-06,-9.084975177129167e-06,-9.00271472894944e-06,-8.94906627991063e-06,-8.921157518365943e-06
1.35,-9.782744e-06,-9.657800014245733e-06,-9.494916339097377e-06,-9.356111923043672e-06,-9.243578510102317e-06,-9.160010737135943e-06,-9.105729579763059e-06,-9.07745787860105e-06
1.36,-9.943464e-06,-9.818165149650653e-06,-9.65465233031802e-06,-9.516001845046455e-06,-9.403261816534677e-06,-9.318450879839154e-06,-9.263413466584363e-06,-9.234792373574559e-06
