time,X_ground_disp,X_floor_1_abs,X_floor_2_abs,X_floor_3_abs,X_floor_4_abs,X_floor_5_abs,X_floor_6_abs,X_floor_7_abs
1.11,1.779348e-05,1.7301855637588393e-05,1.6557779405740737e-05,1.586472515605189e-05,1.5287421681667955e-05,1.4843567764568306e-05,1.4539868326419413e-05,1.4373429753874122e-05
1.12,1.812237e-05,1.763483056980423e-05,1.6896161184585304e-05,1.6207927671359244e-05,1.5636457509951962e-05,1.520000741602994e-05,1.4902713103818092e-05,1.4739869672059894e-05
1.1300000000000001,1.845396e-05,1.7970518254247797e-05,1.7237544441128365e-05,1.6554751813374178e-05,1.5989446607429836e-05,1.5560455570281684e-05,1.526971748938203e-05,1.5110707453018568e-05
1.1400000000000001,1.87882e-05,1.8308864793625228e-05,1.758190154975987e-05,1.6905215828992182e-05,1.6346459565167672e-05,1.5924876526254857e-05,1.5640769084148864e-05,1.5485823317401124e-05
1.1500000000000001,1.912508e-05,1.864983580500396e-05,1.7929231489540218e-05,1.7259329048168807e-05,1.6707547042620032e-05,1.6293253292969784e-05,1.6015771711142127e-05,1.586509308681456e-05
1.16,1.9464619999999998e-05,1.899340390929261e-05,1.827953663983746e-05,1.7617078248149867e-05,1.707271451596802e-05,1.666556861803992e-05,1.6394629045380234e-05,1.624836993801849e-05
1.17,1.98069e-05,1.9339587702424286e-05,1.8632847453648652e-05,1.797846227684695e-05,1.7441951638597498e-05,1.7041831613632658e-05,1.6777276927132053e-05,1.6635516632062362e-05
1.18,2.0152019999999998e-05,1.9688423349913802e-05,1.898918082856367e-05,1.8343456889363308e-05,1.7815199709848283e-05,1.742203410656329e-05,1.716364720822738e-05,1.7026371683537534e-05
1.19,2.050011e-05,2.0039991523463566e-05,1.9348559689755176e-05,1.871203534023491e-05,1.8192381646101018e-05,1.7806164198936486e-05,1.7553688230168127e-05,1.742077526516466e-05
1.2,2.085132e-05,2.0394431860429563e-05,1.9711028922089175e-05,1.9084180207742194e-05,1.8573426445234593e-05,1.8194213575251772e-05,1.794737584333935e-05,1.7818589096392074e-05
1.21,2.120575e-05,2.0751891270235466e-05,2.0076616040152147e-05,1.9459837141321417e-05,1.895823430269618e-05,1.8586129234317466e-05,1.834466386000927e-05,1.8219658768965047e-05
1.22,2.1563480000000003e-05,2.1112555006708347e-05,2.0445383652740404e-05,1.983896127837884e-05,1.9346728943910666e-05,1.8981859210651636e-05,1.8745523359995425e-05,1.8623866482938115e-05
