time,X_ground_disp,X_floor_1_abs,X_floor_2_abs,X_floor_3_abs,X_floor_4_abs,X_floor_5_abs,X_floor_6_abs,X_floor_7_abs
0.155,3.5717250000000003e-07,5.019868286307734e-07,7.899079648125656e-07,1.1366372900953395e-06,1.4919720005281356e-06,1.793304079704243e-06,1.9997769530865965e-06,2.111508134392553e-06
0.16,3.802846e-07,5.20739102982585e-07,8.016883918760127e-07,1.14162128546093e-06,1.4925775368792525e-06,1.7939867153505858e-06,2.0013785369216304e-06,2.113048836697773e-06
0.165,4.0413729999999996e-07,5.401128705531986e-07,8.138668709338837e-07,1.146818552266264e-06,1.4928585675022133e-06,1.7938833202764152e-06,2.0022184296376285e-06,2.1138382664744516e-06
0.17,4.287456e-07,5.600896553600109e-07,8.264270220141287e-07,1.1522158442122813e-06,1.4928532450124565e-06,1.7929853836308638e-06,2.002259834813609e-06,2.1138639787819243e-06
0.17500000000000002,4.54037e-07,5.807085728446542e-07,8.394132557720112e-07,1.1578540638067602e-06,1.4926559971731946e-06,1.7913509163396195e-06,2.001523051083585e-06,2.113171724478131e-06
0.18,4.79987e-07,6.019922661153444e-07,8.528598056941961e-07,1.1637586977217233e-06,1.4923449650230508e-06,1.7890335229351625e-06,2.000015657010615e-06,2.1117940358795784e-06
0.185,5.066727e-07,6.238749350376069e-07,8.667167513318421e-07,1.1698678887364934e-06,1.4919071699442346e-06,1.7860083965198511e-06,1.997660237545124e-06,2.1096760928736425e-06
0.19,5.341147e-07,6.463474212660942e-07,8.809891264834115e-07,1.1761748324129502e-06,1.4913783884742819e-06,1.7823122658494849e-06,1.994436633571003e-06,2.106815979940133e-06
0.195,5.622327e-07,6.694469555389243e-07,8.95726403868395e-07,1.18271949899002e-06,1.490833334446681e-06,1.7780328620657858e-06,1.9903741658081247e-06,2.1032549190108982e-06
0.2,5.91007e-07,6.931923196369298e-07,9.109605110034785e-07,1.18952728292548e-06,1.49032365196127e-06,1.7732454008493214e-06,1.9854910940482482e-06,2.0990148601703843e-06
0.20500000000000002,6.205371e-07,7.175237872792453e-07,9.266439581335077e-07,1.196547870884457e-06,1.4898166282169409e-06,1.7679491803532087e-06,1.9797341759202728e-06,2.0940364397278096e-06
0.21,6.508531e-07,7.424048571252563e-07,9.427453672137434e-07,1.2037523478348995e-06,1.4892926397384083e-06,1.7621625802866618e-06,1.973076420930861e-06,2.0882755589559453e-06
0.215,6.818197000000001e-07,7.679042596373976e-07,9.593323462367784e-07,1.2112163350281262e-06,1.4888295752114396e-06,1.7560048975480444e-06,1.965601307484663e-06,2.0817869836147935e-06
0.22,7.133818e-07,7.940776467588717e-07,9.764609336246929e-07,1.2190072280464056e-06,1.4884920649037253e-06,1.7495829394198948e-06,1.957391142130139e-06,2.074612705215352e-06
0.225,7.45693e-07,8.20817855328652e-07,9.94025955975958e-07,1.2270327988397714e-06,1.488181869705962e-06,1.7428389709846718e-06,1.948375954313208e-06,2.0666314924943857e-06
0.23,7.787867e-07,8.480766618703383e-07,1.0119740431532613e-06,1.2352548752640978e-06,1.4878529862408696e-06,1.7357639200404178e-06,1.9385468079596246e-06,2.057773553315534e-06
0.23500000000000001,8.124907e-07,8.760149062338414e-07,1.0304573431027354e-06,1.2438423186487144e-06,1.487666560867475e-06,1.7285510245363862e-06,1.9281087870331813e-06,2.048175545194284e-06
