time,Y_ground_disp,Y_floor_1_abs,Y_floor_2_abs,Y_floor_3_abs,Y_floor_4_abs,Y_floor_5_abs,Y_floor_6_abs,Y_floor_7_abs
1.24,9.917812e-07,9.805495821626378e-07,9.658790486941168e-07,9.538621100737197e-07,9.44975270741167e-07,9.387820199202889e-07,9.347966164981535e-07,9.32744012800146e-07
1.25,1.0080749999999999e-06,9.973023055023096e-07,9.831806597815033e-07,9.716365966746907e-07,9.631049637541753e-07,9.571784834382073e-07,9.533719541969012e-07,9.514004684793471e-07
1.26,1.0245148e-06,1.0141773777147859e-06,1.0006061685630312e-06,9.895168771030785e-07,9.813207702587167e-07,9.756395836915447e-07,9.720068146248078e-07,9.701159422374806e-07
1.27,1.0411025e-06,1.0311684737876761e-06,1.0181505025507176e-06,1.0074976716754762e-06,9.996192297668656e-07,9.941634029830052e-07,9.906967325739086e-07,9.888876924828353e-07
1.28,1.0578092e-06,1.0482790688988105e-06,1.0358127906717064e-06,1.0255807101333387e-06,1.0180028921443892e-06,1.012755126406807e-06,1.0094441550690516e-06,1.0077192295949268e-06
1.29,1.0746274999999999e-06,1.0655062507016304e-06,1.0535851484941557e-06,1.0437617458170864e-06,1.0364681069609007e-06,1.0314140051102357e-06,1.0282462759619577e-06,1.0266076796533246e-06
1.3,1.091574e-06,1.082840037270336e-06,1.0714528752904227e-06,1.0620293777337712e-06,1.055004589299993e-06,1.0501321355113581e-06,1.0470944262869451e-06,1.0455429512752144e-06
1.31,1.1086291e-06,1.100284983633496e-06,1.0894151939031758e-06,1.0803852798549046e-06,1.0736161120654172e-06,1.06891477689744e-06,1.0659945552089392e-06,1.0645283579263997e-06
1.32,1.125794e-06,1.1178367753585842e-06,1.1074655536540628e-06,1.098823369241676e-06,1.092299845712548e-06,1.0877597909228166e-06,1.0849463340665744e-06,1.0835602081421842e-06
1.33,1.1430883e-06,1.1354855360066069e-06,1.1255935379182661e-06,1.1173319296642216e-06,1.1110478864289346e-06,1.1066596875347837e-06,1.1039444807887227e-06,1.1026298262687045e-06
1.34,1.1605024e-06,1.1532328082638523e-06,1.1437990177442223e-06,1.1359090593581377e-06,1.1298617969645548e-06,1.1256168851084052e-06,1.1229932403270222e-06,1.1217387572587437e-06
1.35,1.1780317e-06,1.1710748928055132e-06,1.1620765684818999e-06,1.1545474547802007e-06,1.1487367270880697e-06,1.144628321020726e-06,1.1420904535614975e-06,1.1408833729347345e-06
1.36,1.195668e-06,1.1890122055839175e-06,1.1804252688018314e-06,1.1732444570326246e-06,1.1676710969733317e-06,1.1636951854828081e-06,1.161237182664502e-06,1.1600647106178578e-06
1.37,1.2134209e-06,1.2070427594738457e-06,1.1988429624309084e-06,1.1919963579430206e-06,1.186660946736167e-06,1.182816853584279e-06,1.180432002686581e-06,1.179282631191106e-06
