time,X_ground_disp,X_floor_1_abs,X_floor_2_abs,X_floor_3_abs,X_floor_4_abs,X_floor_5_abs,X_floor_6_abs,X_floor_7_abs
0.61,3.1555301e-07,2.836323187702267e-07,2.3571897440512874e-07,1.9114729765913058e-07,1.5395670539164222e-07,1.2557153586764265e-07,1.0643142683050783e-07,9.608084752857532e-08
0.62,3.2674927999999997e-07,2.9403489494796413e-07,2.4503423813578307e-07,1.9961922889201512e-07,1.618104849344607e-07,1.32979141699927e-07,1.135814780753232e-07,1.0310716707961312e-07
0.63,3.3815986e-07,3.046611820543537e-07,2.545708181123963e-07,2.0833401786226204e-07,1.6994281217479052e-07,1.4068542592017104e-07,1.210322873766362e-07,1.1043868176950742e-07
0.64,3.4978621000000003e-07,3.1551802196283795e-07,2.643424604214449e-07,2.1729851721044495e-07,1.783560344966468e-07,1.4869551341455392e-07,1.2878771589320646e-07,1.1807775669539893e-07
0.65,3.6163232e-07,3.266104976095203e-07,2.743629100219243e-07,2.2652016483031586e-07,1.870519099505107e-07,1.5701288378738513e-07,1.368518558695978e-07,1.2602625220004664e-07
0.66,3.7369892e-07,3.3794351714012706e-07,2.8464565527932114e-07,2.3600798654185524e-07,1.9603285875784766e-07,1.6564009939575704e-07,1.452296559692328e-07,1.3428648855595313e-07
0.67,3.8598398e-07,3.495220390217531e-07,2.95203057712189e-07,2.4577248777968126e-07,2.053022595419925e-07,1.7457891305814436e-07,1.5392646186589772e-07,1.4286137857657688e-07
0.68,3.9848633e-07,3.6135069820566863e-07,3.060457035329693e-07,2.558250795644728e-07,2.1486445820367561e-07,1.838303778653822e-07,1.6294723956308077e-07,1.5175435193313085e-07
0.6900000000000001,4.112105e-07,3.7343142878615004e-07,3.1717989519517537e-07,2.6617515326788493e-07,2.2472252169080138e-07,1.9339291293245025e-07,1.7229365994986746e-07,1.6096706167629532e-07
0.7000000000000001,4.2415315999999997e-07,3.8576939099131914e-07,3.2861333591934304e-07,2.768350987450515e-07,2.3488392968341692e-07,2.0326842902783158e-07,1.8196939128779024e-07,1.7050503861121364e-07
0.71,4.3731603e-07,3.983668266864612e-07,3.403502672812115e-07,2.878143133830143e-07,2.4535519934886007e-07,2.1345741933122693e-07,1.9197469767367604e-07,1.8037226424038184e-07
0.72,4.5070388999999996e-07,4.112246332405589e-07,3.523931349587517e-07,2.9912003999956884e-07,2.5614299437390784e-07,2.2396053516478966e-07,2.023079447103255e-07,1.9057222297406344e-07
0.73,4.643146e-07,4.243463197646673e-07,3.64746717393933e-07,3.1076106144994294e-07,2.672577404885695e-07,2.347826661476738e-07,2.1297003148673874e-07,2.0111151941935742e-07
0.74,4.781567200000001e-07,4.3772995492481586e-07,3.7741038141079515e-07,3.227397007607985e-07,2.7870519994575304e-07,2.4592493677364086e-07,2.2395704494020316e-07,2.1199149773534674e-07
0.75,4.9222633e-07,4.513781280703386e-07,3.903871242470434e-07,3.3506123747618347e-07,2.904951584400387e-07,2.5739378203361584e-07,2.3527013877514964e-07,2.2321706724591395e-07
0.76,5.0652224e-07,4.652916315476621e-07,4.036780991266595e-07,3.4772855348858194e-07,3.0263534960712567e-07,2.6919516932116636e-07,2.469105307239684e-07,2.347908339855791e-07
0.77,5.2104992e-07,4.794688203423121e-07,4.172819263742573e-07,3.607416966588457e-07,3.1513032245644323e-07,2.813336452195907e-07,2.588791289427203e-07,2.467122173726139e-07
0.78,5.3580912e-07,4.939102372097971e-07,4.3119860525929967e-07,3.7410221641742153e-07,3.2798527038338486e-07,2.938162108061986e-07,2.711807043795547e-07,2.5898157527116786e-07
0.79,5.507984999999999e-07,5.08615571962248e-07,4.454267478874497e-07,3.8781039591077983e-07,3.4120313027644893e-07,3.066492812032027e-07,2.838208441455429e-07,2.7159758436381674e-07
0.8,5.6601469e-07,5.23585106418424e-07,4.599655915983673e-07,4.018669873966525e-07,3.54786515649344e-07,3.198402993430266e-07,2.9680729786527847e-07,2.845594147678594e-07
0.81,5.8146028e-07,5.388165741950658e-07,4.748124335925813e-07,4.162702827164174e-07,3.687351905315069e-07,3.333947545100593e-07,3.101465613488036e-07,2.9786440218282696e-07
0.8200000000000001,5.9713591e-07,5.543088998891343e-07,4.899659152447969e-07,4.310193246849784e-07,3.830496968360788e-07,3.4731928555901624e-07,3.2384649850552407e-07,3.1151183736261566e-07
0.8300000000000001,6.130436199999999e-07,5.70059935304291e-07,5.054235726033864e-07,4.461114735316962e-07,3.9772929348554415e-07,3.616190823181681e-07,3.379133443511781e-07,3.255010303593471e-07
0.84,6.291843900000001e-07,5.860684666120127e-07,5.211832253427614e-07,4.6154398229313336e-07,4.1277373484110647e-07,3.7629916628416774e-07,3.5235276035763257e-07,3.3983316173236864e-07
0.85,6.455589899999999e-07,6.023348147239181e-07,5.372435591458129e-07,4.773147823415706e-07,4.281840955850754e-07,3.9136481876844204e-07,3.671702630935171e-07,3.54512143742864e-07
0.86,6.6217851e-07,6.188551865222224e-07,5.535979927779058e-07,4.934166054118331e-07,4.439566998854533e-07,4.068152527226185e-07,3.823651004261936e-07,3.695385313296335e-07
0.87,6.790344100000001e-07,6.356340869548339e-07,5.702462669429231e-07,5.09848995087911e-07,4.6009477704773587e-07,4.22655203312468e-07,3.9794219903135987e-07,3.8492114929124314e-07
0.88,6.961255e-07,6.526722135193584e-07,5.871846391961609e-07,5.266080781515404e-07,4.765979349584175e-07,4.388845032105363e-07,4.139021559400499e-07,4.0066649718096626e-07
0.89,7.134572e-07,6.699675384851099e-07,6.044074473651904e-07,5.436879568265835e-07,4.934630774154419e-07,4.5549929248374496e-07,4.302427979380552e-07,4.167795742956257e-07
0.9,7.310201599999999e-07,6.875237285260503e-07,6.219157803642534e-07,5.610894900258713e-07,5.106926966223843e-07,4.7250077871774723e-07,4.469681616288568e-07,4.3327211040825256e-07
0.91,7.488213399999999e-07,7.053359168008641e-07,6.39704543426402e-07,5.788071001344868e-07,5.282813324524903e-07,4.898822045776009e-07,4.6407550146578744e-07,4.501489061531576e-07
0.92,7.6685733e-07,7.234037087750823e-07,6.577741813842526e-07,5.968408375815637e-07,5.462273626681634e-07,5.076411176862261e-07,4.815674202710403e-07,4.674194499159069e-07
0.93,7.8512845e-07,7.417239509811823e-07,6.761235924399083e-07,6.151893025824608e-07,5.645260298732155e-07,5.257727219237768e-07,4.994449538716681e-07,4.850906772236632e-07
0.9400000000000001,8.0363668e-07,7.602930040263149e-07,6.947513471119372e-07,6.338508625519807e-07,5.831710383446735e-07,5.442715714526473e-07,5.177089058830727e-07,5.031681617915331e-07
0.9500000000000001,8.223789e-07,7.791108632744185e-07,7.136592365416763e-07,6.528270957454837e-07,6.021586935766414e-07,5.631356014071406e-07,5.363634907870933e-07,5.216597775233978e-07
0.96,8.4136662e-07,7.981731188279447e-07,7.328437432178937e-07,6.721138949059257e-07,6.214798515129585e-07,5.823577958308075e-07,5.554076081466019e-07,5.405671061397964e-07
0.97,8.6059871e-07,8.174819867827118e-07,7.523055035558131e-07,6.917109087378496e-07,6.411301366738835e-07,6.019360877271562e-07,5.748443760246401e-07,5.598951737153588e-07
0.98,8.8007446e-07,8.37039650595048e-07,7.720433509569919e-07,7.116150942176655e-07,6.611041952977068e-07,6.218673263750994e-07,5.946747860854061e-07,5.796463238403711e-07
0.99,8.997900200000001e-07,8.568500541505578e-07,7.920571570821786e-07,7.318231293968617e-07,6.81398458989263e-07,6.421498816090199e-07,6.149000641656043e-07,5.998227599432037e-07
1.0,9.1974597e-07,8.769159081871324e-07,8.12346113163641e-07,7.523295945759399e-07,7.020092073728138e-07,6.627817210526157e-07,6.35519603702651e-07,6.204245856022366e-07
1.01,9.399420200000001e-07,8.972404527476298e-07,8.329108572206487e-07,7.73129616961315e-07,7.229345976936019e-07,6.837625918343345e-07,6.565331371584888e-07,6.414519820926885e-07
1.02,9.6038219e-07,9.178251531468838e-07,8.537512859306985e-07,7.942175841506918e-07,7.441724829770198e-07,7.050920171333842e-07,6.779388914280386e-07,6.62903267151914e-07
1.03,9.8107161e-07,9.386701425381426e-07,8.748660469319211e-07,8.155877889730805e-07,7.65720115954529e-07,7.267690691295612e-07,6.997336880289036e-07,6.84774819630474e-07
1.04,1.002007e-06,9.597789529278498e-07,8.962567637245948e-07,8.372395366520766e-07,7.875786260146273e-07,7.487967148691839e-07,7.219177500369453e-07,7.070656897471709e-07
1.05,1.0231962e-06,9.811489587668708e-07,9.179189525747598e-07,8.591681782985918e-07,8.09743898164305e-07,7.71172342643417e-07,7.444857190879651e-07,7.297684691997821e-07
1.06,1.0446345e-06,1.0027809754454759e-06,9.398508837982455e-07,8.813739201104352e-07,8.322155828012917e-07,7.938963259939852e-07,7.674356084060365e-07,7.528782240216007e-07
1.07,1.0663082e-06,1.024677200688086e-06,9.620534445693575e-07,9.038607726642497e-07,8.549966449861085e-07,8.169711775432559e-07,7.907681398881961e-07,7.763919900771938e-07
1.08,1.0882226e-06,1.0468301036943522e-06,9.845208266903378e-07,9.266260787371532e-07,8.78083468168033e-07,8.403914580459346e-07,8.144765442106815e-07,8.002989040555802e-07
1.09,1.1103704e-06,1.069236976564092e-06,1.0072538167210136e-06,9.496736812131408e-07,9.014792282456089e-07,8.641572948949481e-07,8.38559711692349e-07,8.24593808135198e-07
1.1,1.1327481e-06,1.091892002151063e-06,1.0302520938013259e-06,9.730060856843325e-07,9.251860856386604e-07,8.882669690239456e-07,8.63014289416812e-07,8.492698189111894e-07
1.11,1.1553625000000001e-06,1.1147858614318525e-06,1.0535122042608059e-06,9.966227375986983e-07,9.492032242103306e-07,9.127154459649719e-07,8.878327579139082e-07,8.743167646877775e-07
1.12,1.1782087e-06,1.1379173018194158e-06,1.0770370206095684e-06,1.0205300790467505e-06,9.735366616365444e-07,9.375046237481783e-07,9.130134466248783e-07,8.99731357184776e-07
1.1300000000000001,1.201303e-06,1.1612775011682775e-06,1.1008193405549173e-06,1.0447250647204375e-06,9.981827498569094e-07,9.62627034010005e-07,9.38544310716109e-07,9.255008677381553e-07
1.1400000000000001,1.2246387999999998e-06,1.1848701687788911e-06,1.1248597955906668e-06,1.069213044075386e-06,1.0231462022540075e-06,9.880838506480073e-07,9.644213093761971e-07,9.516211798324591e-07
1.1500000000000001,1.2482126e-06,1.208698798392441e-06,1.1491567740302046e-06,1.0939963358101215e-06,1.048429189462007e-06,1.0138738094396346e-06,9.906378871003776e-07,9.780858144084084e-07
1.16,1.2720316000000001e-06,1.2327640883013591e-06,1.1737054780446137e-06,1.1190719360245577e-06,1.0740293688059747e-06,1.0399910937290364e-06,1.0171834007270602e-06,1.0048838898324134e-06
1.17,1.2960869e-06,1.2570747625410865e-06,1.1985099135916605e-06,1.1444429234743954e-06,1.0999512194195717e-06,1.0664367740963897e-06,1.0440549426470196e-06,1.0320115992341932e-06
1.18,1.3203835e-06,1.281630889131625e-06,1.2235683458532253e-06,1.1701035393767955e-06,1.1261906374596752e-06,1.0932037396962715e-06,1.071242408394454e-06,1.059457119475549e-06
