time,X_ground_disp,X_floor_1_abs,X_floor_2_abs,X_floor_3_abs,X_floor_4_abs,X_floor_5_abs,X_floor_6_abs,X_floor_7_abs
0.34,7.041554000000001e-07,6.056793603513198e-07,4.4397725499112487e-07,2.8423219409377297e-07,1.4468408847747952e-07,3.283599862260443e-08,-4.662175584512187e-08,-9.230031259896719e-08
0.34500000000000003,7.252753e-07,6.272903968850672e-07,4.662970927335023e-07,3.0699930685830056e-07,1.678132640777166e-07,5.663355667805557e-08,-2.218077452978227e-08,-6.747279733302762e-08
0.35000000000000003,7.467275e-07,6.491758623878376e-07,4.888892011638886e-07,3.3015794545228817e-07,1.9142883371680742e-07,8.097363072215075e-08,2.8937677498380882e-09,-4.198242416692019e-08
0.355,7.685295e-07,6.713127865659996e-07,5.117241041296402e-07,3.536759386719498e-07,2.155160480945894e-07,1.0583077826897664e-07,2.8564799339017344e-08,-1.5861793344923705e-08
0.36,7.906202e-07,6.937352498299206e-07,5.348293129931618e-07,3.7757413243635677e-07,2.4011006465129604e-07,1.312360875085474e-07,5.4846595240449176e-08,1.0909815487279844e-08
0.365,8.129349000000001e-07,7.164621731401719e-07,5.58226608799317e-07,4.018630859452523e-07,2.652312413518007e-07,1.5721242162646113e-07,8.174201425765878e-08,3.834198313142495e-08
0.37,8.354963e-07,7.394820859811416e-07,5.819211904275616e-07,4.265326058900212e-07,2.908736694970039e-07,1.8376163861695022e-07,1.092325611372961e-07,6.642117506520423e-08
0.375,8.583572000000001e-07,7.62741541739121e-07,6.058809321141051e-07,4.515351823608334e-07,3.1698752329522057e-07,2.108448753130311e-07,1.372617881687632e-07,9.509219049242365e-08
0.38,8.814922e-07,7.862653745139265e-07,6.301452684110541e-07,4.768999706023601e-07,3.435927836222244e-07,2.384938043087575e-07,1.6584938341274312e-07,1.2437081939807462e-07
0.385,9.048839e-07,8.100937515377921e-07,6.54766345677417e-07,5.026740816329322e-07,3.707221953868385e-07,2.6675094150952637e-07,1.9503346760404026e-07,1.542855653743081e-07
0.39,9.28613e-07,8.341669951126566e-07,6.79693386704492e-07,5.288059226932758e-07,3.983066577933825e-07,2.955528063263439e-07,2.2475433148191155e-07,1.8476184842552807e-07
0.395,9.527388e-07,8.585003207422897e-07,7.049344990239673e-07,5.553089393009868e-07,4.263405788866243e-07,3.248941494590741e-07,2.5501768684670587e-07,2.1578681003394254e-07
0.4,9.772383e-07,8.831277233293152e-07,7.305007894241399e-07,5.822039766788336e-07,4.548267302003425e-07,3.5477266432179006e-07,2.8583708414824996e-07,2.4735416180951215e-07
0.405,1.002025e-06,9.080657734109723e-07,7.563807628672705e-07,6.094879277476953e-07,4.837476989995833e-07,3.8516114254085574e-07,3.172028091445445e-07,2.7943597099482226e-07
0.41000000000000003,1.027003e-06,9.333890897088617e-07,7.826327991916913e-07,6.372194919326593e-07,5.131537754954784e-07,4.160969540228868e-07,3.491677284016749e-07,3.120713738789132e-07
0.41500000000000004,1.0521950000000001e-06,9.590828379641195e-07,8.092524546828732e-07,6.653816663009751e-07,5.430256996644775e-07,4.475470514556682e-07,3.817089050226219e-07,3.452305042968855e-07
0.42,1.077667e-06,9.850803658826356e-07,8.362001570812911e-07,6.939133028146132e-07,5.733033091584755e-07,4.794392674146535e-07,4.147563978870805e-07,3.788446001296603e-07
0.425,1.103403e-06,1.0114289593996546e-06,8.635525623752339e-07,7.22868628657373e-07,6.040411694531388e-07,5.118201449922376e-07,4.4835022075167257e-07,4.1296298931008595e-07
0.43,1.129415e-06,1.0381283934334143e-06,8.91340987372598e-07,7.522599408274059e-07,6.35248740867388e-07,5.446957521587619e-07,4.824822074595925e-07,4.475935922158473e-07
0.435,1.1557879999999999e-06,1.0651234340056184e-06,9.195338659590592e-07,7.820447889295609e-07,6.668758184467577e-07,5.780161079350849e-07,5.17083147174129e-07,4.826875055625364e-07
0.44,1.182584e-06,1.092434315882386e-06,9.481522565945607e-07,8.122465059778432e-07,6.989328920994046e-07,6.117932327216164e-07,5.521447090304181e-07,5.182576952964871e-07
0.445,1.2097950000000001e-06,1.12006346103741e-06,9.771742585456459e-07,8.428578845406116e-07,7.313972983331946e-07,6.460040550637146e-07,5.876265373052009e-07,5.542827832932056e-07
0.45,1.2373629999999998e-06,1.1480809165731595e-06,1.0066295092160138e-06,8.739295871786442e-07,7.643058941724435e-07,6.806799082277762e-07,6.235492157216822e-07,5.90797271433501e-07
0.455,1.265278e-06,1.1765122846685302e-06,1.0365060138685963e-06,9.054672996396938e-07,7.976566581628831e-07,7.158061961153928e-07,6.598957590822702e-07,6.277913895023086e-07
0.46,1.29357e-06,1.205338165394061e-06,1.066756499719399e-06,9.374319942167273e-07,8.314108475414804e-07,7.513248986631705e-07,6.966137186338418e-07,6.652129215106524e-07
