time,Y_ground_disp,Y_floor_1_abs,Y_floor_2_abs,Y_floor_3_abs,Y_floor_4_abs,Y_floor_5_abs,Y_floor_6_abs,Y_floor_7_abs
0.33,1.9955160000000002e-06,1.7797851411621084e-06,1.4447339229102645e-06,1.1133229207477464e-06,8.333000168997571e-07,6.11274131934912e-07,4.5299891083864373e-07,3.6853950818962474e-07
0.335,2.0563e-06,1.8345139026486856e-06,1.494702007807006e-06,1.1577336448056448e-06,8.712820716217441e-07,6.473243789614e-07,4.879339461830471e-07,4.022907731962921e-07
0.34,2.118061e-06,1.8903725446052517e-06,1.5450142814431372e-06,1.2036854125138634e-06,9.108876814528699e-07,6.847956789818562e-07,5.249149001018711e-07,4.3786668221361464e-07
0.34500000000000003,2.1806350000000003e-06,1.947342228695703e-06,1.5955813074500105e-06,1.2508249470030187e-06,9.521342435171002e-07,7.235456424401739e-07,5.63685464494554e-07,4.751420425799979e-07
0.35000000000000003,2.243517e-06,2.0054360966721795e-06,1.6465529849797577e-06,1.2989057932209914e-06,9.951267987690443e-07,7.636269996190159e-07,6.040861744618154e-07,5.141367728780279e-07
0.355,2.305798e-06,2.0647913127406633e-06,1.6984129068475828e-06,1.3479636853700153e-06,1.0401607162971504e-06,8.054077641036567e-07,6.462052680207346e-07,5.551343735753319e-07
0.36,2.36697e-06,2.125247024347001e-06,1.751557866388283e-06,1.3979772767746107e-06,1.0873279847056399e-06,8.491672826481146e-07,6.900246670123205e-07,5.982877507323873e-07
0.365,2.4274760000000002e-06,2.186305812825937e-06,1.806157898060925e-06,1.4488192572520955e-06,1.1364381694119544e-06,8.949809620559172e-07,7.353644233261223e-07,6.435235200139526e-07
0.37,2.4882369999999997e-06,2.247354423143657e-06,1.8621617330504486e-06,1.5003542336303602e-06,1.1871172192638115e-06,9.427640771042493e-07,7.819837863518962e-07,6.906118011372e-07
0.375,2.549839e-06,2.308182042298311e-06,1.919610673724643e-06,1.552804416523107e-06,1.2392133665376945e-06,9.926141814340706e-07,8.299657656729875e-07,7.39536261755579e-07
0.38,2.612405e-06,2.3688479322892934e-06,1.978445163854504e-06,1.6065254243899908e-06,1.2926516039693238e-06,1.044606104559918e-06,8.795282058812213e-07,7.90312404484002e-07
0.385,2.675741e-06,2.4294146775563556e-06,2.0383067352535187e-06,1.6617029241939112e-06,1.347228873264791e-06,1.0985461134062154e-06,9.307611370090414e-07,8.427546747702108e-07
0.39,2.73925e-06,2.4902463192830855e-06,2.0989888460334706e-06,1.7186613088871959e-06,1.4030149660223261e-06,1.154362969003392e-06,9.83968291574892e-07,8.968664264724087e-07
0.395,2.802478e-06,2.5518810335325366e-06,2.1605328978467637e-06,1.7778147436460045e-06,1.4603655100540776e-06,1.2121476781424902e-06,1.0396324334699127e-06,9.528639036769293e-07
0.4,2.865977e-06,2.6143323319943758e-06,2.222684225310277e-06,1.8390294499055448e-06,1.5192938009844418e-06,1.271584901808591e-06,1.0977616451605348e-06,1.0105795293644741e-06
0.405,2.9309699999999996e-06,2.677435116041403e-06,2.2851948996291727e-06,1.901932408039451e-06,1.5797308133210572e-06,1.3322927560427384e-06,1.158152333804455e-06,1.0697677558655704e-06
0.41000000000000003,2.997926e-06,2.7410238325945842e-06,2.3478594931774266e-06,1.966026327662709e-06,1.6415551554295367e-06,1.3939314604458774e-06,1.220449045897709e-06,1.130183030195184e-06
0.41500000000000004,3.0656720000000002e-06,2.8055685668031676e-06,2.4111053609673362e-06,2.031364035509955e-06,1.7051806414383594e-06,1.456845503300833e-06,1.2847800527199441e-06,1.1922029011248006e-06
0.42,3.132406e-06,2.8715194855180083e-06,2.4754866670607372e-06,2.0980828436288305e-06,1.7710266764216306e-06,1.521549084097238e-06,1.3512823893730505e-06,1.2563105165690104e-06
0.425,3.197143e-06,2.9386147736150453e-06,2.541129336424155e-06,2.1658818270626543e-06,1.8389532705930516e-06,1.58813523344514e-06,1.419588572817195e-06,1.3225162577905422e-06
0.43,3.2599000000000003e-06,3.0064522006755577e-06,2.6082594074222136e-06,2.2346224823211083e-06,1.9088361272686248e-06,1.6567945563297583e-06,1.4894443118800213e-06,1.3909011679043089e-06
0.435,3.321483e-06,3.0745176681769656e-06,2.6770605056887686e-06,2.3042811112990093e-06,1.9805145039037152e-06,1.7276903963504568e-06,1.5606825927039707e-06,1.4615232441486316e-06
0.44,3.3830919999999996e-06,3.142088678141311e-06,2.747329838286097e-06,2.3746901195876475e-06,2.0535525399671617e-06,1.8006464136707623e-06,1.6329882254454428e-06,1.534135204615037e-06
0.445,3.445483e-06,3.2089225221156548e-06,2.8189436878204624e-06,2.446042968720156e-06,2.1277922015526214e-06,1.8756397873464366e-06,1.7064290533065638e-06,1.6087004822091644e-06
0.45,3.5087490000000003e-06,3.27515948696188e-06,2.8917156519842297e-06,2.5187025348499715e-06,2.2032370058374943e-06,1.9526507365733117e-06,1.7812954031620657e-06,1.685253047366491e-06
0.455,3.572733e-06,3.3410786827839112e-06,2.9652711666978586e-06,2.592944956376367e-06,2.2798816816144435e-06,2.0314915379122977e-06,1.857871152488255e-06,1.7637209449507158e-06
0.46,3.6375079999999997e-06,3.4071885026677624e-06,3.039331847656952e-06,2.669081599990886e-06,2.3579058294825625e-06,2.1120362419874963e-06,1.9365681729015793e-06,1.8441350814230402e-06
0.465,3.7039419999999997e-06,3.473918955095878e-06,3.1135853033293424e-06,2.747186765427278e-06,2.4374375572461638e-06,2.1940517755694e-06,2.017643925588602e-06,1.9264277493522214e-06
0.47000000000000003,3.77354e-06,3.541387878478666e-06,3.1875026300663968e-06,2.8268414717370796e-06,2.5182851920139267e-06,2.277014930122238e-06,2.1009108201821137e-06,2.010212241579398e-06
0.47500000000000003,3.8471829999999995e-06,3.6099637700978664e-06,3.2608560365677435e-06,2.907651463491729e-06,2.600403296080159e-06,2.3606616920991334e-06,2.186208444638163e-06,2.095299267636997e-06
0.48,3.924022e-06,3.680228560087591e-06,3.333717986747413e-06,2.989272715852775e-06,2.683849928963313e-06,2.4450041471893028e-06,2.273392738567288e-06,2.1816939907000992e-06
