time,X_ground_disp,X_floor_1_abs,X_floor_2_abs,X_floor_3_abs,X_floor_4_abs,X_floor_5_abs,X_floor_6_abs,X_floor_7_abs
0.33,1.211676e-06,1.13850950615732e-06,1.0216520178173015e-06,9.356985383384337e-07,8.932810293908734e-07,8.914149268353704e-07,9.123096867806302e-07,9.309687202172268e-07
0.335,1.24458e-06,1.167356488521966e-06,1.0446152025922257e-06,9.497313465245275e-07,8.98447448602311e-07,8.888411254257601e-07,9.025923512209381e-07,9.156809850749916e-07
0.34,1.2789290000000001e-06,1.1961551825115333e-06,1.0679351024206804e-06,9.641399761281836e-07,9.040251545298867e-07,8.865295178389068e-07,8.92902101846864e-07,9.004056831991267e-07
0.34500000000000003,1.314729e-06,1.2250192359297444e-06,1.091557665396575e-06,9.78954468086538e-07,9.100356863379446e-07,8.844897503366897e-07,8.832654988886824e-07,8.85205156088918e-07
0.35000000000000003,1.352066e-06,1.2540844710302095e-06,1.1153989137861827e-06,9.941874208418142e-07,9.164791035841908e-07,8.827115773911401e-07,8.736943297100719e-07,8.70121253088293e-07
0.355,1.390957e-06,1.2834211855669951e-06,1.1392718615882391e-06,1.009749288137383e-06,9.232538566971373e-07,8.810842371078993e-07,8.641046084670137e-07,8.550940701229907e-07
0.36,1.4308189999999998e-06,1.3131053299982573e-06,1.1629791150484853e-06,1.0255283418971874e-06,9.302416714786557e-07,8.794810438460284e-07,8.544005237845572e-07,8.400459721179898e-07
0.365,1.470168e-06,1.3434943542147925e-06,1.1866394941465508e-06,1.0417005040394195e-06,9.37622923988905e-07,8.780748921030937e-07,8.447890821408709e-07,8.251966534956759e-07
0.37,1.507371e-06,1.3749326163617685e-06,1.2104749479992451e-06,1.0584941208146618e-06,9.456465305071756e-07,8.771086982609408e-07,8.35549361996583e-07,8.108330617901237e-07
0.375,1.541874e-06,1.4075107986071008e-06,1.2346300884218841e-06,1.0759928099901409e-06,9.544340075654463e-07,8.767006433981545e-07,8.268360393344678e-07,7.971137142172555e-07
0.38,1.574813e-06,1.4409728431906492e-06,1.2590721688966365e-06,1.0940378213861487e-06,9.63876745721196e-07,8.767437295504193e-07,8.185768037002184e-07,7.839669796066916e-07
0.385,1.608178e-06,1.4746472241654942e-06,1.2834370623987885e-06,1.1120999373797335e-06,9.73496837528162e-07,8.767699273649097e-07,8.103342722546822e-07,7.70953878920351e-07
0.39,1.643192e-06,1.5083840051626241e-06,1.3078620346623496e-06,1.1301506596119945e-06,9.833058254042704e-07,8.768127121157925e-07,8.021668656836046e-07,7.581298637907734e-07
0.395,1.680026e-06,1.5422885262117872e-06,1.3326714993762357e-06,1.1483759304104491e-06,9.935098373004217e-07,8.771149181921332e-07,7.943359456675212e-07,7.457527169047204e-07
0.4,1.718581e-06,1.5763190741574865e-06,1.357963725202526e-06,1.1667757276953193e-06,1.0041046443989493e-06,8.777242493245862e-07,7.869014215694117e-07,7.338785581591118e-07
0.405,1.7588580000000001e-06,1.6104445965050894e-06,1.3837624429391163e-06,1.1853213866242751e-06,1.0150317001552855e-06,8.786476183080502e-07,7.798770244791767e-07,7.225171668326635e-07
0.41000000000000003,1.800916e-06,1.644711382958509e-06,1.4100806136837285e-06,1.2040203298762331e-06,1.026244947006277e-06,8.799144296455825e-07,7.73295345703347e-07,7.116968091145257e-07
0.41500000000000004,1.844834e-06,1.67922241842393e-06,1.4369034849466693e-06,1.2228948334986589e-06,1.0376948971324775e-06,8.815556268659799e-07,7.671892510249224e-07,7.01445276375767e-07
0.42,1.890541e-06,1.7140221844939922e-06,1.4640833499260348e-06,1.2418676280982272e-06,1.0492221411422365e-06,8.834911604214112e-07,7.614819999525822e-07,6.916795819766093e-07
0.425,1.937411e-06,1.7492696090915866e-06,1.4915349257977322e-06,1.2609435736100683e-06,1.0607489084272293e-06,8.857152245041449e-07,7.561750914095377e-07,6.823934954731033e-07
0.43,1.98417e-06,1.7852707146895072e-06,1.5193206150830638e-06,1.2802744446833221e-06,1.072355278529397e-06,8.883665758712905e-07,7.514208127204361e-07,6.737300365776916e-07
0.435,2.0291849999999998e-06,1.8221453754210504e-06,1.5473891726621294e-06,1.2998723489108214e-06,1.0840034502908143e-06,8.914479514749331e-07,7.47243024487264e-07,6.657025149798584e-07
0.44,2.071089e-06,1.8602424856041302e-06,1.5760618902803587e-06,1.3200734985903405e-06,1.0960093421023715e-06,8.952947649118072e-07,7.440060732639379e-07,6.586640825304621e-07
0.445,2.110022e-06,1.8995697680673603e-06,1.6055060434122701e-06,1.340998670678662e-06,1.1085054151898028e-06,9.000374414070292e-07,7.418759585548676e-07,6.527698901194977e-07
0.45,2.1479410000000003e-06,1.9394752469407936e-06,1.6353696325506858e-06,1.3621981825834446e-06,1.1210794603378198e-06,9.052423804236766e-07,7.404586539926468e-07,6.476166392498744e-07
0.455,2.186999e-06,1.9794035105999592e-06,1.6654187843281094e-06,1.3833244996642161e-06,1.133434747444644e-06,9.105770648551891e-07,7.394617683274512e-07,6.429057317780556e-07
0.46,2.228141e-06,2.019346440921411e-06,1.695892936887749e-06,1.4045249872281072e-06,1.1457705491126477e-06,9.161970468212576e-07,7.39078064559668e-07,6.388284071459073e-07
